Country,Year,Happiness index,GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Country code,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Households overcrowding,Internet access,Home access to computers,Unemployment benefits,Average wage,Health spending,Happy country
Costa Rica,2007,7.225181579589844,9.85809326171875,0.9216971397399902,71.0999984741211,0.9356184601783752,-0.07622410356998444,0.7423507571220398,0.8743958473205566,0.2754400670528412,CRI,3.1273992436044358,60.489311,105.098531607757,40.7448454400178,24.31155,0.273,20.186573,11.405780157246307,68.6,51.0,42.07643312101911,40640.148718197495,1.497,0
Denmark,2007,7.834233283996582,10.891111373901367,0.9542011022567749,69.91999816894531,0.9320862293243408,0.24002371728420258,0.20600567758083344,0.8278599381446838,0.19432368874549866,DNK,0.06323353,25.721992,105.67676419191,58.6689437181275,12.26542,0.035,4.0999184,7.14356750249863,78.0544,82.9604,84.0,52309.1761870157,9.325,0
Denmark,2007,7.693003177642822,10.954032897949219,0.9577063918113708,72.69999694824219,0.963318407535553,0.020323727279901505,0.17415058612823486,0.861935019493103,0.18107062578201294,DNK,-0.2916853,18.410515,117.529793824485,63.2999031726247,10.95922,0.049,4.4229937,9.10733416676521,95.4343,93.1369,82.0,57967.3139494302,9.956,1
Estonia,2007,6.091302394866943,10.471867561340332,0.9326937794685364,68.5999984741211,0.8856183886528015,-0.1413365602493286,0.6206779479980469,0.7947302460670471,0.1631821095943451,EST,9.314116,10.810427,117.065957335107,42.0202570984739,19.878318357723604,0.103,8.9656639,8.0066628754139,90.4712,86.909,45.0,27919.8352648357,6.686,1
France,2007,6.283498287200928,10.6393461227417,0.9181585311889648,72.0199966430664,0.7982131838798523,-0.0818956270813942,0.6541681885719299,0.7629392743110657,0.30336660146713257,FRA,-12.42782,29.745792,95.7,40.146622731306,14.23624,0.12,6.8145199,8.01367536187172,68.8683,74.2203,69.0,43441.63850086,11.288,0
Germany,2007,6.724531173706055,10.756355285644531,0.9393086433410645,70.9000015258789,0.8426564335823059,0.09513787180185318,0.6880059838294983,0.7937058210372925,0.18234413862228394,DEU,4.36281,14.189683,83.8712096780243,39.542400943988,14.26931,0.08,3.6800764,5.78787103295326,82.4875,85.7406,60.0,47054.1004687921,11.096,0
Hungary,2007,4.8946003913879395,10.097273826599121,0.9008744955062866,65.4000015258789,0.4643731117248535,-0.1251574456691742,0.9147007465362549,0.6644003391265869,0.22789041697978973,HUN,2.724503,19.425785,95.9524999999999,25.1568123545203,15.54653,0.097,5.6309371,35.3726327419281,53.4194,61.3626,27.0,21380.8203533787,7.239,1
Iceland,2007,7.590660095214844,10.77746295928955,0.9789652824401855,72.76000213623047,0.9046545028686523,0.24138300120830536,0.7585856318473816,0.8997184634208679,0.15715381503105164,ISL,8.744698,30.561222,80.5609514023786,25.7335575753305,19.878318357723604,0.081,6.7853003,7.07593634724617,94.6001,95.5166,59.0,53136.7974672545,8.181,0
India,2007,4.424379348754883,8.538408279418945,0.6214666366577148,58.599998474121094,0.8093829154968262,-0.025796255096793175,0.8321419954299927,0.7110235095024109,0.2845820486545563,IND,6.353195,71.298172,88.0320000000001,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.62,0
Israel,2007,7.159010887145996,10.555092811584473,0.8896607756614685,72.9000015258789,0.7722973227500916,0.1531602144241333,0.8040565848350525,0.6291893720626831,0.26309022307395935,ISR,-6.295732,13.231215,107.4585,43.8133169146668,15.97377,0.232,7.5833278,11.405780157246307,75.37,78.08,25.0,36920.6882031229,7.173,0
Japan,2007,5.9106764793396,10.617879867553711,0.8819612860679626,74.9000015258789,0.8493965864181519,-0.20595788955688477,0.6591986417770386,0.7403876185417175,0.1755121797323227,JPN,5.318853,51.440529,104.79925,41.2489941601125,11.57565,0.14,3.699199,1.8954623490572,67.1,72.5,36.0,37972.2553240193,10.796,0
Latvia,2007,5.1453752517700195,10.112092018127441,0.8554182648658752,63.880001068115234,0.6301114559173584,-0.20317059755325317,0.9263282418251038,0.6386443972587585,0.21490126848220825,LVA,27.42789,14.141485,143.9425,10.7237335401424,12.95695,0.181,6.0289874,34.0795755386352,52.808,56.6547,0.0,22341.1366451901,2.089,0
Lithuania,2007,5.55392599105835,10.199043273925781,0.9136674404144287,63.81999969482422,0.6210600733757019,-0.2594471573829651,0.960843026638031,0.5328372716903687,0.27579569816589355,LTU,18.01467,9.4485025,129.755,11.4503268369894,14.38092,0.159,3.9872205,11.453016102314,50.9361,52.0273,23.0,22599.6466934655,1.773,0
Luxembourg,2007,7.101400375366211,11.594555854797363,0.9340906143188477,71.87999725341797,0.961830735206604,0.10587087273597717,0.38817059993743896,0.8364585638046265,0.20013661682605743,LUX,12.88952,22.742352,83.0874577186443,77.0686673168671,8.583423,0.137,7.2376733,6.5757729113102,90.6208,91.7325,83.0,62955.1802968511,6.112,1
New Zealand,2007,7.381170749664307,10.527591705322266,0.9442746639251709,71.5999984741211,0.8930724859237671,0.29772624373435974,0.3337508738040924,0.8542470932006836,0.23188064992427826,NZL,14.38661,27.94714,72.6610683473291,63.913515178855,21.46071,0.14,6.9978132,1.35033201270955,65.0,72.0,40.0,39384.2784512583,9.124,1
Norway,2007,7.632287502288818,11.042418479919434,0.9358789324760437,71.55999755859375,0.9472888708114624,0.017757194116711617,0.5027763247489929,0.7917223572731018,0.1550952047109604,NOR,18.43397,19.278467,69.3500000000001,66.3340505244774,10.79513,0.055,3.9772727,6.06539063155651,83.9703,85.8021,67.0,49404.325369661,7.961,0
Portugal,2007,5.219997882843018,10.352778434753418,0.8559606671333313,71.0,0.8750925660133362,-0.17306198179721832,0.9619771242141724,0.7251090407371521,0.27920088171958923,PRT,12.71838,64.972481,102.0925,20.9976449080143,25.43764,0.157,8.043478,6.3974991440773,57.9695,63.7269,75.0,28095.9684388303,9.731,1
Russia,2007,5.222867488861084,10.074066162109375,0.8846563696861267,59.2599983215332,0.5925697088241577,-0.2837419807910919,0.9334641098976135,0.6226901412010193,0.1928463578224182,RUS,8.795462,7.195199,84.37575,51.4994831405378,8.008441,0.207,5.0555067,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,4.736,1
Slovakia,2007,5.936527252197266,10.218249320983887,0.9093785285949707,67.5199966430664,0.5979357957839966,-0.05090994015336037,0.9145399332046509,0.6975760459899902,0.276509553194046,SVK,-1.359578,8.2006197,93.5867660330847,28.3493229202678,15.15367,0.138,5.4259529,29.4558495283127,77.9076,80.0754,14.0,19589.6626505586,7.5,0
Slovenia,2007,5.740642070770264,10.432632446289062,0.9011637568473816,70.19999694824219,0.8960072994232178,0.007825181819498539,0.8921979069709778,0.6590850353240967,0.26141873002052307,SVN,-6.703363,13.213673,100.0,20.260482038015,19.02741,0.072,4.952723,10.9628602862358,77.6431,77.7509,37.0,36635.9479194711,8.517,0
South Korea,2007,5.6476898193359375,10.385866165161133,0.8109027147293091,71.0999984741211,0.6001656651496887,-0.09594191610813141,0.787497341632843,0.6970175504684448,0.2085210084915161,KOR,-5.235724,19.37129,89.2179956738246,32.4226994611414,30.81716,0.175,8.244254448766613,11.6814434528351,95.90486133,81.42711245,18.0,35567.5388374825,5.782,0
Spain,2007,6.518249034881592,10.5175142288208,0.9444437026977539,73.0199966430664,0.8186509013175964,-0.12175389379262924,0.8455434441566467,0.737269401550293,0.35610154271125793,ESP,15.738,45.960678,124.270189324527,30.8662722644219,19.82462,0.212,12.508586,3.72533947229385,62.7077,70.328,69.0,40743.4977284177,9.168,0
United Kingdom,2007,6.798177242279053,10.625810623168945,0.9293532371520996,72.69999694824219,0.8846240043640137,0.20250841975212097,0.49020394682884216,0.758163571357727,0.2246551215648651,GBR,-6.560284,18.349808,119.897,34.6972844445844,19.878318357723604,0.141,9.158967,5.88512308895588,97.3038,91.6684,22.0,47147.2016194233,12.754,0
Australia,2008,7.285390853881836,10.70289421081543,0.9652761816978455,71.72000122070312,0.8906819820404053,0.3470516502857208,0.5125784873962402,0.8262509107589722,0.21535064280033112,AUS,1.405548,31.816732,66.96025,60.9752918764891,14.08298,0.129,6.4877505,11.405780157246307,67.0,75.0,36.0,50279.2482768596,8.068,0
Belgium,2008,6.892171859741211,10.844392776489258,0.9298155307769775,72.0,0.8083866238594055,-0.12460021674633026,0.6304118037223816,0.7495627403259277,0.25029733777046204,BEL,7.06089,21.773218,109.41525,44.1944530799293,16.92148,0.092,3.9147413,4.54625263810158,87.2725,85.1191,78.0,55387.6952980387,10.764,0
Brazil,2008,6.109717845916748,9.522140502929688,0.8308321237564087,66.80000305175781,0.7862350940704346,-0.05282001942396164,0.7287722229957581,0.6920238733291626,0.3891385495662689,BRA,3.211768,42.992283,104.331914523632,36.2292400768302,37.50087,0.341,19.576857,11.405780157246307,71.4,39.4,42.07643312101911,40640.148718197495,9.591,0
Canada,2008,7.109076499938965,10.800215721130371,0.9253039956092834,73.80000305175781,0.9115256071090698,0.11159081757068634,0.43643441796302795,0.8224430680274963,0.28483375906944275,CAN,-2.204378,8.1420355,129.744012737021,54.9280966328576,8.404029,0.114,5.7817998,0.654061091181972,91.0,83.2,31.0,54119.3098746597,10.844,1
Chile,2008,6.320119380950928,10.071704864501953,0.8798407912254333,69.80000305175781,0.7901164889335632,-0.020043380558490753,0.8359875082969666,0.8384748101234436,0.2910420894622803,CHL,3.99388,32.552322,115.83275,26.8283316091092,26.64612,0.215,11.724501,9.25341174006462,87.53899513,60.15454498,37.0,27605.3111054751,9.069,1
Colombia,2008,6.233715057373047,9.570698738098145,0.8819003701210022,67.0999984741211,0.8349661231040955,-0.10034167766571045,0.8975538611412048,0.7935314774513245,0.29422277212142944,COL,7.514293,47.523586,110.654,26.1251195178529,52.9572,0.15151481481481477,17.925772,11.405780157246307,45.75080796,45.20757813,42.07643312101911,40640.148718197495,1.176,0
Costa Rica,2008,7.1410746574401855,9.874401092529297,0.8758724331855774,71.30000305175781,0.9418883323669434,-0.10697375982999802,0.7813017964363098,0.870097815990448,0.3258666396141052,CRI,3.1273992436044358,60.770302,107.041731267697,47.9977787525775,25.12898,0.284,18.63518,11.405780157246307,73.08024719,50.42008949,42.07643312101911,40640.148718197495,1.635,0
Denmark,2008,7.514631271362305,10.909995079040527,0.9473713636398315,73.0,0.9379318356513977,0.05229302495718002,0.2138417512178421,0.8176636695861816,0.2271018922328949,DNK,-5.362681,18.64369,123.531308830749,71.5797588737729,11.19477,0.049,4.2792158,9.10733416676521,95.2724,93.1369,82.0,58429.6521388968,10.612,1
Finland,2008,7.672449111938477,10.745329856872559,0.9645628333091736,69.76000213623047,0.9685804843902588,-0.004538648296147585,0.13243018090724945,0.721504807472229,0.1721339374780655,FIN,5.865538,20.363401,81.553,46.1843622158383,16.97968,0.039,3.5794058,8.54810550808906,64.7309,71.1027,59.0,43246.501132967,8.284,0
France,2008,6.797901153564453,10.65371322631836,0.9429547786712646,72.19999694824219,0.8497021794319153,-0.10351292043924332,0.622954249382019,0.7897241115570068,0.26056811213493347,FRA,9.879292,29.233322,100.575,40.146622731306,15.01227,0.12,7.9171991,8.01367536187172,73.6061,76.4499,69.0,44324.9511611263,11.226,0
Greece,2008,5.372039794921875,10.338818550109863,0.8515549898147583,71.55999755859375,0.5281259417533875,-0.31643930077552795,0.9411525130271912,0.5913718938827515,0.32279080152511597,GRC,16.51815,35.445217,144.52275,17.5151214535207,39.54084,0.201,8.3398275,18.9792782068253,50.1668,57.2357,44.0,30363.4283852056,9.193,0
Hungary,2008,4.725132465362549,10.106154441833496,0.8956937193870544,65.5999984741211,0.5138353705406189,-0.14508886635303497,0.9832760095596313,0.6558164358139038,0.23481304943561554,HUN,10.7799,18.707645,93.6599999999999,25.1568123545203,15.26687,0.121,4.637702,35.3726327419281,58.4144,64.457,26.0,21662.6952143837,7.463,1
India,2008,4.342079162597656,8.604167938232422,0.6101332902908325,58.900001525878906,0.7772252559661865,-0.005146285519003868,0.7764349579811096,0.700676679611206,0.3218294382095337,IND,5.872427,71.298172,100.0,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.598,0
Ireland,2008,6.9646453857421875,10.875910758972168,0.9617859125137329,71.69999694824219,0.9021945595741272,0.3022509813308716,0.5726322531700134,0.8352019786834717,0.23666156828403473,IRL,9.347947,25.367115,76.03775,34.5872712500754,24.61232,0.099,9.6333523,1.61809753626585,81.0867,82.7459,40.0,48665.031322557,10.653,0
Ireland,2008,7.060155391693115,11.266105651855469,0.943481981754303,72.19999694824219,0.9053411483764648,0.2164742350578308,0.33708474040031433,0.8333889245986938,0.21278412640094757,IRL,3.906451,17.994549,119.16175,60.3799646882271,21.8586,0.086,8.3601999,1.43869016319513,88.3699,83.7578,39.0,48375.9194517704,7.064,0
Israel,2008,7.33103609085083,10.570462226867676,0.9164408445358276,73.0999984741211,0.7680763006210327,0.14533035457134247,0.7926522493362427,0.6735913157463074,0.27644315361976624,ISR,3.286156,12.625726,111.64925,38.9368155649342,15.4365,0.237,7.4795184,11.405780157246307,74.06,78.02,24.0,37902.659531917,7.29,0
Italy,2008,6.1988701820373535,10.640283584594727,0.9197912216186523,73.4000015258789,0.6328432559967041,-0.03505338355898857,0.8666679263114929,0.6611807346343994,0.3228461444377899,ITA,4.542012,39.084484,99.175,23.0196292012131,27.69096,0.187,10.15299,18.6089143157005,81.0244,72.502,59.0,39933.7782410307,8.678,1
Latvia,2008,4.668910503387451,9.975006103515625,0.8069393038749695,64.23999786376953,0.4370645582675934,-0.18032602965831757,0.9420903921127319,0.5250048041343689,0.24219675362110138,LVA,4.041453,13.22369,90.2399999999998,10.7237335401424,14.53448,0.172,6.8024454,34.0795755386352,58.0234,60.111,0.0,20159.1131642526,2.373,0
Lithuania,2008,5.466920852661133,10.049811363220215,0.932608962059021,64.16000366210938,0.49595579504966736,-0.30320385098457336,0.9788001179695129,0.5261979103088379,0.27083781361579895,LTU,8.720504,8.6813269,90.9225000000001,11.4503268369894,11.97814,0.194,3.9872205,11.453016102314,60.0007,57.344,30.0,19692.5264643864,1.975,0
Luxembourg,2008,6.964097023010254,11.567008972167969,0.9139077067375183,72.05999755859375,0.9165209531784058,0.058670081198215485,0.40275320410728455,0.8152487277984619,0.22741171717643738,LUX,7.229407,21.69751,86.5754664386661,74.3670533489033,8.583423,0.137,2.927866,6.62071704864502,93.08,92.1312,83.0,62450.6523609851,5.584,1
New Zealand,2008,7.223756313323975,10.520456314086914,0.975642204284668,72.0,0.9177525043487549,0.25436416268348694,0.3207481801509857,0.8472341895103455,0.23475848138332367,NZL,7.69555,26.960302,72.8988177529556,63.913515178855,20.1357,0.14,8.6034908,1.35033201270955,65.0,72.0,38.0,40278.9683994547,9.593,1
Russia,2008,5.618753910064697,10.125198364257812,0.8823161721229553,59.84000015258789,0.6427782773971558,-0.30501219630241394,0.9240903854370117,0.5937982797622681,0.16590188443660736,RUS,21.119,7.195199,98.69975,51.4994831405378,7.966456,0.207,5.0555067,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,4.892,1
Slovakia,2008,5.264676570892334,10.015392303466797,0.9535792469978333,66.0,0.5424796938896179,-0.04970927909016609,0.9457312822341919,0.678114116191864,0.3078590929508209,SVK,12.15516,11.190296,75.9868100329748,30.8679532485732,15.15367,0.095,6.6859751,29.7231286764145,26.5808,50.0949,15.0,17160.7012382722,6.851,0
Slovakia,2008,6.138873100280762,10.244430541992188,0.9242426753044128,67.76000213623047,0.6347917318344116,-0.1256384402513504,0.9138702154159546,0.7034847140312195,0.2667846083641052,SVK,-2.246368,9.1611462,94.906762733093,31.0181484673909,15.15367,0.145,5.6845059,28.0640631914139,78.352,80.0754,13.0,19980.1835432243,6.892,0
Slovenia,2008,5.936821460723877,10.462639808654785,0.9344873428344727,70.5,0.9035511016845703,-0.054714005440473557,0.8384743928909302,0.626205563545227,0.2716241776943207,SVN,-4.634167,12.65544,103.2525,24.9845105649616,17.24191,0.071,2.9467714,9.3870721757412,78.4212,77.7509,40.0,38048.9341606502,8.478,0
South Korea,2008,6.116024494171143,10.446717262268066,0.8155166506767273,71.4000015258789,0.6766529679298401,-0.0332343690097332,0.7516211271286011,0.6619706153869629,0.13033711910247803,KOR,6.469499,19.059269,91.1794653576694,32.4226994611414,30.01361,0.175,8.244254448766613,11.6814434528351,96.83910415,81.842274,18.0,36140.1735000033,5.917,0
Spain,2008,6.2906904220581055,10.486824035644531,0.9370233416557312,73.13999938964844,0.7545861005783081,-0.05943123996257782,0.8435930013656616,0.7492766380310059,0.3664744794368744,ESP,8.855888,45.344112,105.905235236912,33.9146540193131,21.13041,0.21,11.805819,2.90251169353724,66.5907,72.5888,69.0,39605.7231631446,9.156,0
Sweden,2008,7.398092746734619,10.881908416748047,0.9336450695991516,72.69999694824219,0.9415152072906494,0.09102203696966171,0.2500879168510437,0.8262835144996643,0.2019997090101242,SWE,3.11126,16.366867,117.1875,51.3281754260437,9.842543,0.094,3.3264515,14.3614172935486,96.0596,92.8164,60.0,46417.9753348127,10.921,1
Turkey,2008,5.118231773376465,9.899062156677246,0.6448736190795898,63.68000030517578,0.41549786925315857,-0.18881674110889435,0.7853905558586121,0.614248514175415,0.3453381359577179,TUR,22.38745,69.691528,66.2893216855339,54.5994286962873,36.18377,0.275,37.0555,11.405780157246307,25.4085,33.3911,0.0,40640.148718197495,5.218,1
United States,2008,7.280385971069336,10.922225952148438,0.9525872468948364,68.37999725341797,0.8779562711715698,0.2546924650669098,0.6684954762458801,0.8719679713249207,0.22682304680347443,USA,13.93344,11.304346,94.4454154577551,41.8275822176401,8.282769,0.205,8.000102,3.73374372720718,68.69,74.87,63.0,59986.2658883191,15.267,0
Australia,2009,7.253757476806641,10.718779563903809,0.9466351866722107,71.87999725341797,0.9157333374023438,0.30529049038887024,0.43081051111221313,0.8263905048370361,0.21842731535434723,AUS,12.48946,30.064018,69.60275,60.9752918764891,13.71566,0.129,6.3100529,11.405780157246307,72.0,78.0,34.0,50684.7693032932,8.256,0
Austria,2009,7.122211456298828,10.841939926147461,0.936350405216217,70.76000213623047,0.9413823485374451,0.30238601565361023,0.49011117219924927,0.823104739189148,0.17381168901920319,AUT,6.242187,19.871609,63.871054193038,49.1841077639318,15.15006,0.098,6.6199403,10.2343186736107,52.2965,67.0669,51.0,50524.506564447,9.531,0
Belgium,2009,6.7721381187438965,10.853363990783691,0.8842304944992065,72.19999694824219,0.7762036323547363,-0.17152146995067596,0.6724975109100342,0.7334555983543396,0.24363084137439728,BEL,0.8673441,21.313864,113.77875,32.7901154348457,17.32343,0.085,4.770781,5.92083893716335,89.7301,85.1191,77.0,56021.805353764,10.659,1
Canada,2009,7.41804838180542,10.651750564575195,0.9615524411201477,71.30000305175781,0.9573062658309937,0.25623002648353577,0.5026811957359314,0.8385437726974487,0.23327815532684326,CAN,9.665751,14.816504,57.4072297938867,55.1076448952314,10.57241,0.15,6.8949122,0.654061091181972,64.3,72.0,31.0,45824.1689450769,9.035,0
Colombia,2009,6.157341957092285,9.569167137145996,0.9092499613761902,67.4000015258789,0.8375546336174011,-0.15713727474212646,0.8750181198120117,0.8369269967079163,0.2993089556694031,COL,4.312141,46.221489,118.25775,22.1882595578748,53.26501,0.15151481481481477,18.728413,11.405780157246307,45.75080796,45.20757813,42.07643312101911,40640.148718197495,1.18,0
Costa Rica,2009,7.158000469207764,9.75130844116211,0.9020692706108093,70.30000305175781,0.8978793025016785,0.018084213137626648,0.8128631114959717,0.8502127528190613,0.278147429227829,CRI,3.1273992436044358,59.697968,93.8391185781544,26.2193698129227,25.50142,0.284,17.710274,11.405780157246307,46.71210561,51.00880095,42.07643312101911,40640.148718197495,1.768,0
Costa Rica,2009,6.997618675231934,9.885446548461914,0.9060774445533752,71.5,0.9268301129341125,-0.14599433541297913,0.83562833070755,0.8483476042747498,0.3033272325992584,CRI,3.1273992436044358,57.304142,108.124881078146,28.3023851778735,26.64135,0.268,17.891314,11.405780157246307,86.33808591,49.93197779,42.07643312101911,40640.148718197495,1.624,0
Denmark,2009,7.970891952514648,10.880102157592773,0.9539117217063904,70.08000183105469,0.9697883725166321,0.2720867991447449,0.2475053071975708,0.7568655014038086,0.16309092938899994,DNK,7.657093,24.899332,100.200250500626,58.6689437181275,12.58803,0.035,3.9674368,7.14356750249863,81.8811,85.4588,82.0,53017.211201936,9.511,0
France,2009,6.9591851234436035,10.67056655883789,0.9212855696678162,72.4000015258789,0.9033666253089905,-0.10244525223970413,0.6266245245933533,0.7808094024658203,0.2809947729110718,FRA,12.61001,28.385553,106.55,37.5089251294202,15.1197,0.12,7.0512776,7.2332076728344,75.9151,78.1792,69.0,44255.6792311367,11.185,1
Germany,2009,6.621312141418457,10.813384056091309,0.9472366571426392,70.9800033569336,0.9062932729721069,0.03293450176715851,0.6771721243858337,0.7936662435531616,0.16519953310489655,DEU,9.930252,13.74963,86.7972169930425,42.458313094954,14.40127,0.08,3.5028071,5.78787103295326,83.2549,86.8648,59.0,48025.5752898189,10.778,0
Hungary,2009,4.9176025390625,10.127015113830566,0.8936622142791748,65.76000213623047,0.6311001181602478,-0.08903629332780838,0.9399080276489258,0.6421142816543579,0.30451956391334534,HUN,9.005525,18.232164,90.4474999999999,35.9794165259357,15.24264,0.124,4.8327742,35.5219781398773,63.2174,67.8143,30.0,21941.2070303564,7.491,1
Ireland,2009,6.760085105895996,10.884071350097656,0.9551883339881897,71.80000305175781,0.8837720155715942,0.3314244747161865,0.558394193649292,0.814344584941864,0.2452678233385086,IRL,-0.1380012,23.273964,77.0045,28.5015541187537,24.30414,0.101,10.616149,1.66235268115997,82.3895,83.5992,40.0,47437.3221038251,10.297,0
Ireland,2009,6.962335586547852,11.332249641418457,0.9378623962402344,72.30000305175781,0.8614715933799744,0.14419397711753845,0.3622102439403534,0.8108572363853455,0.21305006742477417,IRL,7.131668,16.825432,131.3635,61.8405288767387,21.03151,0.08,6.0071573,1.82755161076784,89.1129,83.7578,38.0,48586.2310145431,6.86,0
Israel,2009,6.927178859710693,10.585149765014648,0.9095954298973083,73.30000305175781,0.7246623039245605,0.05527398735284805,0.7701348066329956,0.6634896397590637,0.2820625603199005,ISR,3.07135,13.634555,110.724,42.2329730495492,15.17867,0.222,8.879755,11.405780157246307,74.94,76.85,23.0,38810.8301118814,7.532,0
Italy,2009,6.516526699066162,10.650134086608887,0.9126561284065247,73.5999984741211,0.650009274482727,-0.021210772916674614,0.8878248333930969,0.6490230560302734,0.4029753506183624,ITA,5.628084,38.252495,98.625,20.6626197456088,27.26441,0.18,10.964608,18.9316064119339,84.3384,72.502,59.0,39984.835445086,8.675,1
Latvia,2009,4.966811656951904,10.029215812683105,0.8360424637794495,64.86000061035156,0.5644644498825073,-0.002394638955593109,0.9342555999755859,0.5632780194282532,0.22171321511268616,LVA,13.47922,12.062219,88.7249999999998,10.7237335401424,11.3397,0.16,7.308116,34.0795755386352,63.6384,64.3118,19.0,18697.68003208,1.901,0
Lithuania,2009,5.06582498550415,10.085494995117188,0.8818106055259705,64.5,0.5193522572517395,-0.27488023042678833,0.9621672034263611,0.47314950823783875,0.272029310464859,LTU,10.33004,8.1011848,84.2025000000001,11.4503268369894,13.18607,0.157,3.9872205,11.453016102314,60.5782,59.2287,30.0,19741.5301631059,1.88,1
Luxembourg,2009,7.130809307098389,11.579789161682129,0.9166832566261292,72.23999786376953,0.7896554470062256,-0.05424419417977333,0.300811767578125,0.6403799653053284,0.18479998409748077,LUX,-2.619775,19.512997,90.8947272368181,73.6690229479412,8.583423,0.137,3.506727,5.84996491670608,94.4593,94.2733,83.0,63058.362909457,5.528,1
Mexico,2009,7.32018518447876,9.832137107849121,0.7672794461250305,66.86000061035156,0.7877683043479919,-0.09289437532424927,0.6332811117172241,0.7844792008399963,0.278110533952713,MEX,7.318355,66.014343,84.3675390811522,36.1408784756755,32.07441,0.227,16.971058,35.0465834140778,25.97,32.19,42.07643312101911,16258.1216429791,5.665,0
Netherlands,2009,7.321188449859619,10.867283821105957,0.9089957475662231,71.87999725341797,0.910179615020752,0.3313109278678894,0.4569483697414398,0.8677661418914795,0.22065652906894684,NLD,-1.598605,24.098568,96.5565,52.5242282456353,19.95773,0.103,3.6374638,3.60974483191967,95.7808,95.1694,71.0,57728.6864839393,10.567,0
New Zealand,2009,7.190638065338135,10.536145210266113,0.9536498785018921,72.12000274658203,0.9347687363624573,0.2843227982521057,0.2693302035331726,0.8639127016067505,0.2101496458053589,NZL,12.63686,25.886049,73.445566386084,63.5153074560422,20.52881,0.14,8.5786638,1.35033201270955,65.0,72.0,37.0,40281.0085920608,9.52,1
Norway,2009,7.678277015686035,11.017254829406738,0.9476574063301086,72.23999786376953,0.9465658664703369,0.1471523493528366,0.3680426776409149,0.8227498531341553,0.2128211110830307,NOR,-10.27743,17.945995,88.2,66.3340505244774,6.9447,0.059,3.0228255,6.06539063155651,92.6922,91.8971,68.0,53776.6554149845,8.778,0
Poland,2009,5.746131896972656,10.163618087768555,0.9119349122047424,67.77999877929688,0.7759313583374023,-0.13717497885227203,0.9156774282455444,0.7841243147850037,0.24198095500469208,POL,-1.525,9.8658543,97.4164999999999,16.3588135319203,24.54708,0.135,3.4529779,35.7118487358093,71.8962,74.7447,40.0,24671.2251179612,6.415,1
Russia,2009,5.158227920532227,10.043686866760254,0.9080755710601807,60.41999816894531,0.6171151399612427,-0.28338301181793213,0.9536017179489136,0.5661514401435852,0.16897927224636078,RUS,11.61499,7.195199,93.955,51.4994831405378,8.157015,0.207,5.0555067,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.63,1
Slovakia,2009,6.052223205566406,10.16860580444336,0.9196400046348572,66.80000305175781,0.6357576847076416,-0.1011645570397377,0.9071360230445862,0.6664579510688782,0.27720674872398376,SVK,-1.255334,9.034791,96.7842580393547,30.8679532485732,15.15367,0.122,4.5793982,29.7231286764145,67.4821,72.1756,14.0,19857.6626283858,7.731,0
Slovakia,2009,6.162004470825195,10.290573120117188,0.9434536695480347,68.0,0.587157666683197,-0.12785226106643677,0.9275451302528381,0.7137079238891602,0.2692464292049408,SVK,-4.004848,8.7147398,100.0,27.6530670802911,15.15367,0.149,6.2532964,27.662268280983,79.4791,80.4795,13.0,20770.9306869627,6.793,0
Slovenia,2009,6.166837692260742,10.509190559387207,0.9281878471374512,70.80000305175781,0.9208626747131348,-0.025005677714943886,0.8287947177886963,0.6151096820831299,0.2856014370918274,SVN,4.114856,12.3177,111.785,23.9779723817359,17.06892,0.064,3.4253268,9.583680331707,81.7369,79.503,40.0,38705.8105759538,8.185,1
South Africa,2009,4.887325763702393,9.460323333740234,0.8980962634086609,55.29999923706055,0.8624494075775146,-0.12704870104789734,0.8526947498321533,0.7807592153549194,0.1607876569032669,ZAF,-2.344368,59.361786,100.0,58.3995686010351,19.878318357723604,0.272,13.793466,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,8.201,0
South Korea,2009,6.946599006652832,10.475220680236816,0.8091043829917908,71.66000366210938,0.682356059551239,-0.048490479588508606,0.8273009061813354,0.6558117270469666,0.167832612991333,KOR,9.860043,18.535269,95.6411503371276,28.3037222266954,29.53642,0.175,8.244254448766613,11.6814434528351,97.23167946,81.88133549,20.0,36617.4360359653,6.008,1
Spain,2009,6.150027275085449,10.475642204284668,0.9286404848098755,73.26000213623047,0.7593564391136169,-0.10145390033721924,0.9158225655555725,0.6962958574295044,0.37183937430381775,ESP,0.0366841,44.545616,96.2392594018516,18.454966121112,21.89097,0.234,11.18406,3.07297129184008,69.7292,73.3335,56.0,39607.5491422686,9.067,0
